acct_num,date,product_code,cc_cri,del_days,postal,balance,premium,auth_limit,tm_on_book_month
7860,2014-11-30,10010,a,0,M2j1n1,3000,NO,5000,3
7861,2014-10-31,10010,c,0,C2j1n1,2000,NO,5000,35
7862,2013-10-31,10010,a,0,K2j1n1,1000,NO,1500,38
7863,2014-06-30,10010,a,0,M5B1n1,2000,YES,7000,3
7864,2014-05-31,10010,d,0,J2j1n1,2000,NO,1500,5
7865,2014-02-28,10010,a,0,M2j1n1,45000,NO,5000,38
7866,2014-10-31,10010,e,40,M5A1n1,3000,YES,1500,38
7867,2013-10-31,10010,e,0,M2j1n1,1000,YES,1500,38
7868,2014-08-31,10017,c,0,J2j1n1,2000,YES,7000,3
7869,2014-02-28,10010,d,0,C2j1n1,45000,NO,7000,35
7870,2014-01-31,10010,c,0,J2j1n1,45000,YES,7000,3
7871,2014-02-28,10010,e,0,E2j1n1,3000,YES,5000,1
7872,2014-09-30,10010,c,0,N2j1n1,3000,NO,5000,38
7873,2014-10-31,10010,c,0,S2j1n1,3000,YES,5000,10
7874,2014-08-31,10010,a,0,P2j1n1,1000,NO,5000,35
7875,2014-05-31,10017,b,0,K2j1n1,3000,YES,7000,3
7876,2014-05-31,10010,c,0,N2j1n1,45000,YES,5000,35
7877,2014-03-31,10017,a,0,M5A1n1,3000,YES,5000,1
7878,2013-09-30,10010,b,0,X2j1n1,1000,NO,7000,35
7879,2014-06-30,10010,c,0,L2j1n1,2000,NO,7000,10
7880,2014-08-31,10010,a,0,B2j1n1,3000,YES,7000,1
7881,2013-08-31,10010,c,0,R2j1n1,3000,YES,7000,10
7882,2014-05-31,10010,c,0,Y2j1n1,2000,NO,7000,35
7883,2014-09-30,10010,b,0,R2j1n1,2000,NO,7000,38
7884,2014-07-31,10010,e,0,P2j1n1,1000,YES,7000,35
7885,2014-06-30,10010,c,0,A2j1n1,2000,YES,1500,38
7886,2014-12-31,10010,a,0,R2j1n1,45000,NO,1500,3
7887,2014-02-28,10010,c,0,E2j1n1,1000,NO,1500,10
7888,2013-10-31,10010,e,0,M2j1n1,3000,YES,1500,5
7889,2014-09-30,10010,b,0,T2j1n1,45000,YES,1500,35
7890,2014-04-30,10010,a,0,V2j1n1,45000,NO,7000,3
7891,2014-04-30,10010,d,0,S2j1n1,1000,YES,5000,1
7892,2014-08-31,10010,c,0,K2j1n1,45000,NO,5000,38
7893,2013-09-30,10010,e,0,T2j1n1,3000,NO,5000,10
7894,2014-03-31,10010,b,0,J2j1n1,3000,YES,5000,5
7895,2014-04-30,10010,c,0,S2j1n1,45000,YES,7000,3
7896,2014-06-30,10010,d,0,X2j1n1,45000,YES,5000,38
7897,2014-07-31,10010,c,0,C2j1n1,3000,YES,1500,5
7898,2014-07-31,10010,c,0,P2j1n1,45000,YES,1500,38
7899,2014-12-31,10010,d,0,R2j1n1,2000,YES,7000,5
7900,2014-08-31,10010,b,0,N2j1n1,1000,YES,1500,10
7901,2014-09-30,10010,c,0,M2j1n1,1000,NO,5000,5
7902,2013-09-30,10010,a,0,A2j1n1,3000,YES,5000,1
7903,2013-09-30,10010,b,0,S2j1n1,2000,NO,7000,5
7904,2014-05-31,10010,b,0,V2j1n1,2000,NO,1500,35
7905,2014-06-30,10010,d,0,S2j1n1,45000,NO,1500,3
7906,2014-05-31,10010,b,0,M5B1n1,1000,NO,7000,5
7907,2014-08-31,10010,b,0,E2j1n1,3000,YES,1500,38
7908,2013-08-31,10010,c,0,N2j1n1,2000,NO,7000,38
7909,2014-08-31,10010,c,0,C2j1n1,3000,YES,1500,10
7910,2014-09-30,10010,c,0,M5B1n1,2000,YES,7000,1
7911,2014-06-30,10010,c,0,S2j1n1,45000,NO,7000,10
7912,2014-01-31,10017,a,0,P2j1n1,3000,NO,1500,35
7913,2013-09-30,10017,c,0,V2j1n1,2000,YES,1500,35
7914,2014-01-31,10010,b,0,V2j1n1,45000,NO,1500,5
7915,2014-08-31,10010,d,0,M5A1n1,3000,YES,1500,35
7916,2014-07-31,10010,c,0,N2j1n1,3000,NO,1500,5
7917,2014-07-31,10010,d,0,H2j1n1,1000,YES,1500,35
7918,2014-01-31,10010,b,0,R2j1n1,3000,YES,1500,5
7919,2014-07-31,10010,c,40,M2j1n1,1000,NO,1500,35
7920,2014-01-31,10010,d,0,G2j1n1,45000,YES,5000,5
7921,2014-04-30,10010,c,0,X2j1n1,3000,NO,7000,1
7922,2014-09-30,10010,b,0,Y2j1n1,2000,YES,5000,38
7923,2014-06-30,10010,c,0,H2j1n1,2000,NO,7000,38
7924,2014-02-28,10010,c,0,V2j1n1,3000,YES,7000,1
7925,2014-09-30,10010,c,0,N2j1n1,1000,YES,5000,38
7926,2013-08-31,10010,e,0,J2j1n1,2000,YES,1500,5
7927,2014-07-31,10010,c,0,T2j1n1,1000,YES,1500,38
7928,2014-12-31,10017,e,0,X2j1n1,2000,YES,1500,35
7929,2014-07-31,10010,b,0,Y2j1n1,2000,NO,7000,35
7930,2014-12-31,10010,b,0,M5A1n1,2000,YES,5000,1
7931,2014-04-30,10010,a,0,B2j1n1,3000,NO,1500,3
7932,2014-10-31,10010,c,0,E2j1n1,3000,NO,1500,10
7933,2014-10-31,10010,b,0,M5A1n1,45000,NO,1500,3
7934,2014-09-30,10010,c,0,L2j1n1,1000,YES,5000,10
7935,2014-06-30,10010,a,0,L2j1n1,2000,YES,7000,38
7936,2014-06-30,10017,e,0,J2j1n1,2000,YES,7000,5
7937,2014-05-31,10010,c,0,M5A1n1,45000,NO,5000,3
7938,2014-06-30,10010,c,0,A2j1n1,1000,NO,7000,38
7939,2014-01-31,10010,a,0,Y2j1n1,1000,YES,5000,3
7940,2014-08-31,10010,d,0,P2j1n1,2000,NO,5000,1
7941,2013-10-31,10010,c,0,K2j1n1,3000,YES,1500,3
7942,2014-06-30,10010,c,0,G2j1n1,1000,NO,5000,1
7943,2014-04-30,10010,b,0,B2j1n1,3000,NO,7000,10
7944,2014-12-31,10010,d,0,C2j1n1,1000,YES,5000,3
7945,2014-06-30,10010,b,0,R2j1n1,45000,NO,1500,10
7946,2014-04-30,10010,d,0,V2j1n1,3000,NO,1500,35
7947,2014-10-31,10010,a,0,P2j1n1,3000,NO,1500,3
7948,2014-11-30,10010,d,0,Y2j1n1,45000,NO,1500,3
7949,2014-08-31,10017,c,0,G2j1n1,3000,NO,1500,3
7950,2013-09-30,10010,e,0,R2j1n1,45000,YES,1500,38
7951,2014-06-30,10010,e,0,N2j1n1,45000,NO,5000,3
7952,2013-08-31,10010,a,0,X2j1n1,45000,YES,5000,5
7953,2014-11-30,10010,e,0,M5B1n1,1000,NO,1500,5
7954,2014-07-31,10010,c,0,T2j1n1,1000,YES,1500,35
7955,2014-02-28,10017,c,95,J2j1n1,45000,YES,1500,3
7956,2013-09-30,10010,b,0,Y2j1n1,2000,YES,5000,10
7957,2014-11-30,10010,d,0,H2j1n1,3000,YES,7000,5
7958,2013-09-30,10010,b,0,H2j1n1,45000,YES,5000,3
7959,2014-06-30,10010,a,0,V2j1n1,1000,NO,5000,10
7960,2014-07-31,10017,c,95,A2j1n1,3000,YES,5000,5
7961,2014-06-30,10010,b,0,L2j1n1,2000,NO,1500,5
7962,2014-11-30,10017,d,0,Y2j1n1,3000,NO,5000,5
7963,2013-08-31,10010,c,0,S2j1n1,3000,YES,7000,5
7964,2014-12-31,10010,b,0,H2j1n1,2000,NO,7000,5
7965,2013-09-30,10017,e,0,A2j1n1,45000,YES,1500,5
7966,2014-06-30,10010,a,0,A2j1n1,3000,NO,5000,5
7967,2014-12-31,10010,b,0,B2j1n1,1000,YES,5000,3
7968,2014-10-31,10010,b,0,M5A1n1,3000,YES,5000,5
7969,2014-10-31,10010,d,0,J2j1n1,1000,NO,5000,35
7970,2013-08-31,10010,b,0,Y2j1n1,1000,NO,1500,1
7971,2014-02-28,10010,d,0,N2j1n1,1000,NO,1500,35
7972,2013-09-30,10010,c,0,G2j1n1,45000,YES,5000,3
7973,2014-04-30,10010,c,0,A2j1n1,45000,YES,5000,5
7974,2014-09-30,10010,c,0,H2j1n1,2000,YES,1500,5
7975,2013-09-30,10010,d,0,H2j1n1,45000,NO,5000,10
7976,2014-05-31,10010,a,0,K2j1n1,2000,YES,1500,35
7977,2013-10-31,10010,e,0,R2j1n1,3000,NO,7000,1
7978,2013-10-31,10010,c,0,V2j1n1,2000,NO,1500,35
7979,2014-02-28,10010,b,0,M2j1n1,3000,YES,5000,1
7980,2014-10-31,10010,c,0,E2j1n1,45000,NO,7000,38
7981,2014-12-31,10010,c,0,C2j1n1,1000,NO,5000,35
7982,2014-05-31,10010,a,0,H2j1n1,1000,YES,5000,35
7983,2014-01-31,10010,e,0,J2j1n1,2000,YES,5000,35
7984,2014-02-28,10010,c,0,N2j1n1,45000,NO,1500,5
7985,2014-05-31,10010,a,0,R2j1n1,1000,YES,7000,5
7986,2014-12-31,10010,d,0,X2j1n1,2000,YES,1500,3
7987,2014-07-31,10010,d,0,M2j1n1,3000,YES,5000,35
7988,2014-10-31,10010,b,0,S2j1n1,3000,YES,7000,35
7989,2014-07-31,10010,c,0,R2j1n1,3000,YES,7000,1
7990,2014-10-31,10010,a,40,V2j1n1,1000,NO,5000,10
7991,2013-09-30,10010,a,0,N2j1n1,1000,YES,1500,5
7992,2014-06-30,10010,c,0,T2j1n1,1000,YES,7000,35
7993,2014-06-30,10010,b,0,B2j1n1,1000,YES,7000,35
7994,2013-08-31,10010,c,0,R2j1n1,3000,NO,7000,3
7995,2014-03-31,10010,b,0,N2j1n1,1000,NO,7000,38
7996,2014-09-30,10010,c,0,M2j1n1,1000,YES,5000,35
7997,2014-01-31,10010,b,0,K2j1n1,45000,NO,1500,3
7998,2014-06-30,10010,a,0,B2j1n1,1000,NO,7000,10
7999,2014-11-30,10017,b,0,J2j1n1,1000,NO,5000,1
8000,2014-04-30,10017,c,0,N2j1n1,1000,YES,5000,10
8001,2013-09-30,10010,c,0,V2j1n1,45000,YES,1500,3
8002,2014-05-31,10010,d,0,V2j1n1,45000,NO,7000,5
8003,2014-04-30,10010,c,0,G2j1n1,2000,YES,7000,38
8004,2014-10-31,10017,c,0,V2j1n1,1000,YES,7000,35
8005,2014-02-28,10017,d,0,M5A1n1,3000,NO,1500,10
8006,2013-10-31,10010,a,0,B2j1n1,2000,YES,5000,10
8007,2013-08-31,10010,a,0,N2j1n1,2000,YES,1500,10
8008,2014-11-30,10017,c,0,M2j1n1,1000,NO,1500,35
8009,2014-10-31,10010,c,0,Y2j1n1,45000,NO,5000,1
8010,2014-08-31,10010,c,0,T2j1n1,3000,YES,1500,3
8011,2013-10-31,10010,c,0,B2j1n1,1000,NO,1500,1
8012,2013-10-31,10010,c,0,M5A1n1,1000,YES,7000,1
8013,2014-04-30,10010,a,0,R2j1n1,1000,NO,5000,5
8014,2014-02-28,10010,c,0,H2j1n1,45000,YES,7000,3
8015,2014-03-31,10010,c,0,J2j1n1,3000,NO,5000,3
8016,2014-01-31,10010,a,0,H2j1n1,45000,NO,7000,1
8017,2014-12-31,10010,c,0,L2j1n1,2000,YES,7000,35
8018,2014-12-31,10010,d,0,G2j1n1,45000,YES,1500,3
8019,2013-08-31,10010,c,0,A2j1n1,45000,YES,1500,5
8020,2014-08-31,10010,b,0,C2j1n1,45000,YES,1500,3
8021,2014-11-30,10010,b,0,M5A1n1,45000,YES,5000,38
8022,2014-06-30,10010,d,0,T2j1n1,1000,NO,7000,10
8023,2014-11-30,10010,a,0,M2j1n1,3000,YES,5000,38
8024,2013-08-31,10017,b,0,K2j1n1,45000,NO,5000,3
8025,2013-08-31,10010,d,0,R2j1n1,2000,NO,1500,3
8026,2014-10-31,10010,e,0,G2j1n1,2000,NO,1500,38
8027,2013-10-31,10010,e,0,X2j1n1,45000,YES,5000,10
8028,2013-10-31,10010,b,0,A2j1n1,2000,YES,1500,35
8029,2013-10-31,10010,b,0,J2j1n1,45000,YES,7000,1
8030,2014-09-30,10010,c,0,P2j1n1,2000,YES,5000,10
8031,2014-07-31,10010,b,0,H2j1n1,45000,YES,5000,38
8032,2013-10-31,10010,c,0,S2j1n1,45000,NO,1500,10
8033,2014-04-30,10010,b,0,L2j1n1,3000,YES,7000,35
8034,2014-08-31,10010,c,0,G2j1n1,45000,YES,5000,3
8035,2014-04-30,10010,e,0,T2j1n1,45000,YES,1500,35
8036,2014-05-31,10010,a,0,Y2j1n1,45000,YES,7000,3
8037,2014-02-28,10010,e,0,J2j1n1,45000,YES,7000,5
8038,2014-10-31,10010,e,0,H2j1n1,1000,NO,7000,3
8039,2014-01-31,10010,e,40,P2j1n1,45000,YES,1500,1
8040,2014-04-30,10010,a,0,A2j1n1,3000,NO,7000,35
8041,2014-08-31,10010,d,0,C2j1n1,1000,YES,5000,1
8042,2014-01-31,10017,b,0,E2j1n1,45000,NO,7000,35
8043,2014-08-31,10010,c,0,K2j1n1,45000,NO,5000,35
8044,2014-01-31,10010,a,0,M5B1n1,1000,YES,5000,38
8045,2013-09-30,10010,e,0,E2j1n1,1000,NO,1500,3
8046,2014-02-28,10010,b,0,Y2j1n1,3000,YES,7000,38
8047,2014-09-30,10010,c,0,S2j1n1,2000,NO,7000,5
8048,2014-10-31,10010,b,0,J2j1n1,45000,NO,5000,1
8049,2014-12-31,10010,b,0,V2j1n1,2000,NO,7000,35
8050,2014-03-31,10010,c,0,N2j1n1,2000,NO,5000,10
8051,2013-10-31,10010,d,0,C2j1n1,3000,NO,1500,1
8052,2014-12-31,10010,c,0,A2j1n1,45000,YES,5000,38
8053,2014-06-30,10010,c,0,A2j1n1,1000,NO,7000,10
8054,2014-05-31,10010,b,0,E2j1n1,3000,NO,1500,1
8055,2014-03-31,10017,c,0,T2j1n1,3000,YES,1500,35
8056,2014-03-31,10017,c,0,B2j1n1,45000,NO,5000,3
8057,2014-12-31,10010,a,0,M2j1n1,2000,YES,7000,3
8058,2014-01-31,10010,b,0,K2j1n1,3000,YES,7000,5
8059,2014-12-31,10010,b,0,Y2j1n1,1000,YES,5000,38
8060,2013-08-31,10010,b,0,R2j1n1,45000,NO,7000,10
8061,2014-11-30,10010,b,0,V2j1n1,2000,NO,5000,1
8062,2013-09-30,10010,c,0,N2j1n1,1000,YES,1500,10
8063,2014-03-31,10010,e,0,X2j1n1,3000,NO,5000,35
8064,2014-05-31,10010,c,0,E2j1n1,2000,YES,5000,1
8065,2014-10-31,10017,a,0,C2j1n1,2000,YES,7000,38
8066,2014-10-31,10017,d,0,B2j1n1,1000,YES,1500,35
8067,2014-12-31,10017,b,0,X2j1n1,3000,NO,5000,3
8068,2014-07-31,10010,c,0,V2j1n1,2000,NO,5000,3
8069,2014-09-30,10010,c,0,V2j1n1,1000,NO,5000,3
8070,2014-06-30,10010,c,0,J2j1n1,2000,YES,1500,35
8071,2013-08-31,10010,a,0,T2j1n1,1000,NO,5000,38
8072,2014-08-31,10010,c,0,A2j1n1,1000,NO,7000,5
8073,2014-06-30,10010,c,0,M2j1n1,3000,NO,5000,10
8074,2014-12-31,10010,a,0,K2j1n1,3000,NO,5000,1
8075,2014-03-31,10010,c,0,R2j1n1,3000,NO,5000,3
8076,2014-09-30,10010,b,0,S2j1n1,1000,NO,5000,3
8077,2014-04-30,10010,c,0,A2j1n1,3000,YES,5000,5
8078,2013-09-30,10017,a,0,B2j1n1,45000,NO,5000,10
8079,2014-05-31,10010,a,0,T2j1n1,2000,NO,5000,1
8080,2014-09-30,10010,c,0,R2j1n1,2000,NO,1500,1
8081,2014-01-31,10010,c,0,X2j1n1,45000,YES,5000,38
8082,2013-08-31,10010,c,0,X2j1n1,45000,NO,1500,35
8083,2014-02-28,10010,c,0,M5B1n1,3000,NO,7000,38
8084,2014-10-31,10010,e,0,G2j1n1,3000,NO,5000,5
8085,2014-05-31,10010,d,0,K2j1n1,2000,NO,1500,5
8086,2013-09-30,10010,c,0,V2j1n1,45000,YES,5000,10
8087,2014-04-30,10010,b,0,E2j1n1,3000,YES,1500,5
8088,2014-09-30,10010,b,0,V2j1n1,1000,NO,1500,3
8089,2013-10-31,10010,a,0,C2j1n1,45000,NO,5000,5
8090,2014-01-31,10010,c,0,J2j1n1,1000,NO,1500,1
8091,2014-10-31,10010,a,0,B2j1n1,45000,YES,1500,1
8092,2014-02-28,10010,e,0,C2j1n1,45000,NO,7000,35
8093,2013-09-30,10010,c,0,B2j1n1,45000,NO,1500,35
8094,2014-04-30,10010,c,0,Y2j1n1,3000,YES,1500,35
8095,2014-05-31,10017,c,0,B2j1n1,45000,NO,7000,35
8096,2014-07-31,10017,a,0,C2j1n1,2000,NO,7000,1
8097,2014-12-31,10010,a,0,N2j1n1,3000,YES,5000,3
8098,2014-09-30,10010,c,0,A2j1n1,1000,YES,1500,5
8099,2014-06-30,10010,c,0,A2j1n1,1000,YES,1500,1
8100,2014-04-30,10010,b,0,B2j1n1,45000,YES,5000,5
8101,2014-05-31,10010,c,0,P2j1n1,45000,NO,1500,3
8102,2013-08-31,10010,c,0,A2j1n1,1000,YES,5000,38
8103,2014-09-30,10010,c,0,H2j1n1,3000,YES,5000,5
8104,2014-11-30,10010,c,0,L2j1n1,2000,NO,7000,10
8105,2014-10-31,10010,a,0,Y2j1n1,45000,NO,1500,38
8106,2013-09-30,10010,d,0,E2j1n1,2000,YES,5000,3
8107,2014-08-31,10010,c,0,M2j1n1,45000,YES,5000,38
8108,2014-05-31,10010,c,0,E2j1n1,45000,NO,5000,3
8109,2013-09-30,10010,c,0,V2j1n1,2000,NO,1500,3
8110,2014-10-31,10017,a,0,J2j1n1,45000,NO,1500,5
8111,2014-07-31,10010,c,0,V2j1n1,2000,YES,7000,1
8112,2014-10-31,10010,c,0,V2j1n1,3000,YES,7000,10
8113,2014-11-30,10010,b,0,V2j1n1,1000,NO,1500,38
8114,2013-10-31,10010,c,0,J2j1n1,1000,NO,5000,3
8115,2014-12-31,10010,b,0,J2j1n1,1000,YES,7000,5
8116,2014-05-31,10010,e,0,V2j1n1,1000,YES,7000,5
8117,2014-01-31,10010,d,0,A2j1n1,45000,NO,7000,3
8118,2014-06-30,10010,a,0,P2j1n1,1000,NO,5000,35
8119,2014-09-30,10010,c,0,J2j1n1,45000,YES,1500,10
8120,2014-01-31,10010,c,0,S2j1n1,2000,YES,5000,38
8121,2014-05-31,10010,b,0,A2j1n1,3000,NO,1500,1
8122,2014-03-31,10017,b,0,L2j1n1,1000,NO,1500,5
8123,2014-05-31,10010,e,0,B2j1n1,3000,YES,5000,3
8124,2014-10-31,10010,b,40,Y2j1n1,45000,YES,1500,38
8125,2013-08-31,10010,e,0,A2j1n1,45000,NO,5000,3
8126,2014-12-31,10010,c,0,V2j1n1,45000,YES,1500,10
8127,2014-11-30,10010,e,0,P2j1n1,45000,YES,7000,1
8128,2013-08-31,10010,c,0,L2j1n1,45000,NO,5000,38
8129,2014-01-31,10010,c,0,C2j1n1,45000,NO,1500,35
8130,2014-10-31,10010,a,0,M5B1n1,3000,NO,7000,38
8131,2013-09-30,10010,e,0,K2j1n1,2000,NO,1500,3
8132,2014-09-30,10010,a,0,M5B1n1,45000,NO,7000,10
8133,2014-09-30,10010,c,0,A2j1n1,45000,NO,1500,3
8134,2014-02-28,10010,a,0,V2j1n1,1000,NO,5000,3
8135,2013-10-31,10010,c,0,N2j1n1,2000,YES,5000,1
8136,2014-05-31,10010,c,0,J2j1n1,2000,YES,1500,5
8137,2014-07-31,10010,c,0,X2j1n1,45000,NO,7000,1
8138,2013-08-31,10010,b,0,R2j1n1,3000,YES,7000,5
8139,2014-09-30,10010,d,40,N2j1n1,1000,YES,1500,5
8140,2014-09-30,10010,c,0,R2j1n1,3000,NO,7000,1
8141,2014-10-31,10010,a,0,R2j1n1,45000,NO,5000,5
8142,2014-10-31,10010,e,0,G2j1n1,1000,NO,5000,3
8143,2014-06-30,10010,a,0,J2j1n1,1000,YES,5000,3
8144,2014-02-28,10010,b,0,A2j1n1,45000,NO,7000,3
8145,2014-01-31,10010,e,0,C2j1n1,45000,YES,7000,1
8146,2014-07-31,10010,c,0,S2j1n1,1000,NO,1500,3
8147,2014-07-31,10010,b,0,X2j1n1,45000,YES,1500,5
8148,2014-08-31,10017,a,0,M5B1n1,2000,YES,5000,38
8149,2014-03-31,10010,d,0,N2j1n1,1000,NO,5000,38
8150,2014-12-31,10017,c,0,M5A1n1,3000,YES,7000,38
8151,2014-04-30,10010,e,0,A2j1n1,45000,YES,1500,1
8152,2014-09-30,10010,e,0,M2j1n1,45000,NO,7000,1
8153,2014-08-31,10010,c,0,S2j1n1,45000,NO,5000,1
8154,2014-04-30,10010,b,0,A2j1n1,1000,YES,1500,38
8155,2014-06-30,10010,b,0,B2j1n1,45000,NO,7000,5
8156,2014-03-31,10010,c,0,T2j1n1,2000,YES,7000,38
8157,2014-09-30,10010,e,0,N2j1n1,2000,NO,7000,3
8158,2014-08-31,10010,b,0,B2j1n1,1000,YES,7000,5
8159,2014-05-31,10010,a,0,B2j1n1,1000,NO,7000,5
8160,2014-11-30,10010,c,0,B2j1n1,3000,YES,1500,38
8161,2014-12-31,10010,c,0,Y2j1n1,45000,YES,1500,1
8162,2014-06-30,10010,d,0,V2j1n1,2000,YES,7000,10
8163,2014-04-30,10010,c,0,B2j1n1,3000,YES,1500,1
8164,2014-11-30,10010,c,0,R2j1n1,2000,YES,7000,10
8165,2014-12-31,10010,e,0,H2j1n1,2000,NO,1500,1
8166,2013-09-30,10010,e,0,V2j1n1,3000,YES,5000,38
8167,2014-12-31,10010,e,40,E2j1n1,2000,NO,5000,1
8168,2014-06-30,10010,a,0,M2j1n1,2000,NO,1500,10
8169,2013-10-31,10010,c,0,X2j1n1,2000,YES,5000,3
8170,2014-03-31,10010,c,0,M5A1n1,45000,YES,7000,38
8171,2013-09-30,10010,c,0,P2j1n1,3000,NO,5000,1
8172,2013-09-30,10017,e,0,M5A1n1,3000,YES,7000,35
8173,2014-12-31,10010,b,0,P2j1n1,45000,NO,5000,1
8174,2013-09-30,10010,c,0,G2j1n1,3000,NO,7000,35
8175,2013-09-30,10010,a,0,G2j1n1,45000,YES,5000,35
8176,2014-08-31,10010,e,0,K2j1n1,3000,NO,5000,3
8177,2014-05-31,10010,a,0,C2j1n1,1000,NO,5000,35
8178,2014-01-31,10010,a,0,V2j1n1,2000,NO,5000,10
8179,2014-04-30,10010,a,0,M5B1n1,2000,YES,5000,5
8180,2014-09-30,10017,c,0,N2j1n1,45000,NO,5000,10
8181,2013-09-30,10010,b,0,M2j1n1,2000,YES,7000,1
8182,2014-10-31,10010,a,0,C2j1n1,2000,YES,7000,35
8183,2013-08-31,10010,b,0,E2j1n1,1000,NO,7000,35
8184,2014-10-31,10010,c,0,M5B1n1,3000,YES,1500,1
8185,2013-08-31,10010,c,0,M2j1n1,2000,NO,1500,35
8186,2014-04-30,10010,e,0,M5B1n1,2000,NO,1500,5
8187,2014-07-31,10010,c,0,C2j1n1,3000,YES,7000,10
8188,2014-12-31,10010,a,0,N2j1n1,1000,YES,7000,5
8189,2014-09-30,10010,a,0,C2j1n1,3000,NO,7000,1
8190,2014-03-31,10010,c,0,J2j1n1,45000,YES,1500,1
8191,2014-12-31,10010,d,0,R2j1n1,45000,NO,7000,38
8192,2014-11-30,10010,b,0,L2j1n1,45000,NO,7000,38
8193,2014-08-31,10010,b,0,B2j1n1,3000,NO,7000,1
8194,2013-10-31,10010,c,0,M5A1n1,1000,YES,7000,35
8195,2014-09-30,10010,c,0,S2j1n1,45000,NO,1500,3
8196,2013-08-31,10017,c,0,M5A1n1,1000,YES,1500,1
8197,2013-10-31,10017,c,0,A2j1n1,45000,YES,5000,5
8198,2014-09-30,10010,c,0,C2j1n1,1000,YES,5000,10
8199,2014-04-30,10010,c,0,B2j1n1,45000,YES,1500,10
8200,2014-03-31,10010,c,0,R2j1n1,3000,NO,1500,38
8201,2014-03-31,10010,c,0,L2j1n1,45000,NO,1500,10
8202,2013-09-30,10010,e,0,X2j1n1,1000,NO,5000,35
8203,2013-08-31,10010,e,0,G2j1n1,45000,YES,7000,1
8204,2014-12-31,10010,c,0,M5B1n1,45000,NO,7000,3
8205,2014-10-31,10010,a,0,Y2j1n1,45000,NO,5000,10
8206,2013-10-31,10010,a,0,A2j1n1,2000,NO,7000,10
8207,2013-10-31,10010,b,0,L2j1n1,1000,YES,1500,35
8208,2014-08-31,10010,e,0,X2j1n1,1000,NO,5000,38
8209,2013-08-31,10010,a,0,N2j1n1,2000,YES,5000,5
8210,2014-12-31,10010,d,0,E2j1n1,45000,NO,5000,35
8211,2014-10-31,10010,b,0,L2j1n1,3000,NO,5000,1
8212,2013-08-31,10010,b,0,K2j1n1,3000,NO,5000,35
8213,2013-08-31,10010,c,0,B2j1n1,3000,NO,1500,38
8214,2014-01-31,10010,e,0,P2j1n1,1000,NO,7000,38
8215,2014-03-31,10010,b,0,P2j1n1,3000,NO,7000,35
8216,2014-08-31,10010,a,0,L2j1n1,2000,YES,7000,5
8217,2013-09-30,10010,a,0,B2j1n1,1000,YES,5000,35
8218,2014-10-31,10010,e,0,M2j1n1,1000,YES,7000,10
8219,2014-04-30,10010,c,0,A2j1n1,45000,NO,1500,38
8220,2014-10-31,10010,a,0,S2j1n1,45000,YES,5000,3
8221,2014-05-31,10010,a,0,Y2j1n1,1000,NO,7000,38
8222,2014-05-31,10017,c,0,C2j1n1,3000,YES,7000,5
8223,2014-04-30,10010,b,0,P2j1n1,45000,NO,7000,1
8224,2014-10-31,10010,a,0,G2j1n1,45000,NO,5000,5
8225,2013-10-31,10010,c,0,R2j1n1,45000,YES,1500,10
8226,2014-07-31,10010,a,0,N2j1n1,3000,YES,1500,35
8227,2013-10-31,10010,a,0,E2j1n1,45000,YES,7000,5
8228,2014-12-31,10010,b,0,M2j1n1,45000,YES,7000,10
8229,2014-07-31,10010,c,0,R2j1n1,2000,NO,5000,1
8230,2014-12-31,10010,c,0,N2j1n1,3000,NO,5000,3
8231,2014-11-30,10010,e,0,B2j1n1,1000,YES,7000,1
8232,2014-01-31,10010,a,0,A2j1n1,45000,YES,7000,5
8233,2013-10-31,10010,c,0,S2j1n1,3000,YES,1500,35
8234,2013-08-31,10010,a,0,M2j1n1,1000,NO,7000,5
8235,2014-08-31,10017,a,0,V2j1n1,2000,YES,5000,38
8236,2014-10-31,10010,a,0,M5B1n1,1000,NO,7000,10
8237,2013-08-31,10010,a,0,K2j1n1,1000,NO,7000,10
8238,2014-06-30,10010,c,0,A2j1n1,3000,YES,1500,1
8239,2014-08-31,10010,c,40,X2j1n1,45000,NO,1500,35
8240,2014-04-30,10010,b,0,G2j1n1,1000,YES,5000,1
8241,2013-10-31,10010,b,0,N2j1n1,2000,NO,7000,35
8242,2014-04-30,10010,c,0,J2j1n1,1000,YES,7000,35
8243,2013-09-30,10010,e,0,P2j1n1,45000,YES,5000,1
8244,2014-09-30,10010,c,0,K2j1n1,2000,NO,7000,3
8245,2014-02-28,10010,a,0,N2j1n1,2000,YES,7000,3
8246,2014-05-31,10010,c,0,M2j1n1,1000,YES,1500,35
8247,2014-06-30,10017,b,0,A2j1n1,3000,NO,1500,35
8248,2014-09-30,10010,b,0,A2j1n1,3000,YES,7000,3
8249,2013-10-31,10017,c,0,K2j1n1,45000,YES,5000,1
8250,2014-10-31,10010,c,0,H2j1n1,45000,YES,7000,5
8251,2014-09-30,10010,c,0,V2j1n1,2000,YES,1500,3
8252,2014-07-31,10010,c,0,X2j1n1,2000,YES,1500,10
8253,2014-03-31,10010,c,0,V2j1n1,45000,NO,5000,1
8254,2014-01-31,10010,d,0,C2j1n1,45000,NO,7000,38
8255,2013-08-31,10010,c,0,B2j1n1,2000,NO,7000,1
8256,2014-01-31,10010,c,0,A2j1n1,1000,NO,5000,38
8257,2013-10-31,10010,c,0,A2j1n1,45000,YES,1500,38
